mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	TextLine	TextLine_Sul C	crescendo_hairpin	decrescendo_hairpin	Trill:trill
96	96	381/2	381/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1541							292					
96	96	763/4	763/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1542							292					
96	96	191	191	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1543							292					
96	96	765/4	765/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1544							292					
96	96	383/2	383/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1545							292					
96	96	767/4	767/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1546							292					
96	96	190	190	0.0	0	0	Dynamic	2/4	2	1	0					p											
96	96	190	190	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1547							293					
96	96	761/4	761/4	0.0	1/16	1/16	StaffText	2/4	2	1	0							<i>dim.</i>				293					
96	96	761/4	761/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1548							293					
96	96	381/2	381/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1549							293					
96	96	763/4	763/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1550							293					
96	96	191	191	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1551							293					
96	96	765/4	765/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1552							293					
96	96	383/2	383/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1553							293					
96	96	767/4	767/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1554							293					
96	96	190	190	0.0	0	0	Dynamic	2/4	3	1	0					p											
96	96	190	190	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1555							294					
96	96	761/4	761/4	0.0	1/16	1/16	StaffText	2/4	3	1	0							<i>dim.</i>				294					
96	96	761/4	761/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1556							294					
96	96	381/2	381/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1557							294					
96	96	763/4	763/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1558							294					
96	96	191	191	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1559							294					
96	96	765/4	765/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1560							294					
96	96	383/2	383/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1561							294					
96	96	767/4	767/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1562							294					
96	96	190	190	0.0	0	0	Dynamic	2/4	4	1	0					p											
96	96	190	190	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1563												
96	96	761/4	761/4	0.0	1/16	1/16	StaffText	2/4	4	1	0							<i>dim.</i>									
96	96	761/4	761/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1564												
96	96	381/2	381/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1565												
96	96	763/4	763/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1566												
96	96	191	191	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1567												
96	96	765/4	765/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1568												
96	96	383/2	383/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1569												
96	96	767/4	767/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1570												
97	97	192	192	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1571							292					
97	97	769/4	769/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1572							292					
97	97	385/2	385/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1573							292					
97	97	771/4	771/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1574							292					
97	97	193	193	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1575							292					
97	97	773/4	773/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1576							292					
97	97	387/2	387/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1577							292					
97	97	775/4	775/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1578												
97	97	192	192	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1579							293					
97	97	769/4	769/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1580							293					
97	97	385/2	385/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1581							293					
97	97	771/4	771/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1582							293					
97	97	193	193	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1583							293					
97	97	773/4	773/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1584							293					
97	97	387/2	387/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1585							293					
97	97	775/4	775/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1586												
97	97	192	192	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1587							294					
97	97	769/4	769/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1588							294					
97	97	385/2	385/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1589							294					
97	97	771/4	771/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1590							294					
97	97	193	193	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1591							294					
97	97	773/4	773/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1592							294					
97	97	387/2	387/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1593							294					
97	97	775/4	775/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1594												
97	97	192	192	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1595												
97	97	769/4	769/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1596												
97	97	385/2	385/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1597												
97	97	771/4	771/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1598												
97	97	193	193	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1599												
97	97	773/4	773/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1600												
97	97	387/2	387/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1601												
97	97	775/4	775/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1602												
98	98	194	194	0.0	0	0	Dynamic	2/4	1	1	0					pp											
98	98	194	194	0.0	0	0	Spanner	2/4	1	1	0																2
98	98	194	194	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1603												2
98	98	194	194	0.0	0	0	Dynamic	2/4	2	1	0					pp											
98	98	194	194	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1604												
98	98	194	194	0.0	0	0	Dynamic	2/4	3	1	0					pp											
98	98	194	194	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1605												
98	98	194	194	0.0	0	0	Dynamic	2/4	4	1	0					pp											
98	98	194	194	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1606												
99	99	196	196	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1607												2
100	100	198	198	0.0	0	0	Spanner	2/4	1	1	0																
100	100	198	198	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1608												
100	100	198	198	0.0	0	0	Dynamic	2/4	3	1	0					p											
100	100	198	198	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	1609							295					
100	100	199	199	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1610							295					
100	100	399/2	399/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1611							295					
100	100	799/4	799/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1612												
100	100	198	198	0.0	0	0	Dynamic	2/4	4	1	0					p											
100	100	198	198	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1613							296					
100	100	199	199	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1614							296					
100	100	399/2	399/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1615							296					
100	100	799/4	799/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1616												
101	101	200	200	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1617												
101	101	200	200	0.0	0	0	Dynamic	2/4	2	1	0					p											
101	101	201	201	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1618							297					
101	101	403/2	403/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1619							297					
101	101	807/4	807/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1620												
101	101	200	200	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1621		articStaccatoBelow										
101	101	401/2	401/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1622		articStaccatoBelow										
101	101	201	201	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1623		articStaccatoBelow										
101	101	403/2	403/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1624		articStaccatoBelow										
101	101	200	200	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1625		articStaccatoBelow										
101	101	401/2	401/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1626		articStaccatoBelow										
101	101	201	201	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1627		articStaccatoBelow										
101	101	403/2	403/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1628		articStaccatoBelow										
102	102	202	202	0.0	0	0	StaffText	2/4	1	1	0							<i>cresc.</i>									
102	102	202	202	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1629												
102	102	202	202	0.0	0	0	StaffText	2/4	2	1	0							<i>cresc.</i>									
102	102	202	202	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1630		articStaccatoBelow										
102	102	405/2	405/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1631		articStaccatoBelow										
102	102	203	203	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1632		articStaccatoBelow										
102	102	407/2	407/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1633		articStaccatoBelow										
102	102	202	202	0.0	0	0	StaffText	2/4	3	1	0							<i>cresc.</i>									
102	102	202	202	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1634												
102	102	405/2	405/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1635												
102	102	203	203	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1636							298					
102	102	407/2	407/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1637							298					
102	102	815/4	815/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1638												
102	102	202	202	0.0	0	0	StaffText	2/4	4	1	0							<i>cresc.</i>									
102	102	202	202	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1639												
102	102	405/2	405/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1640												
102	102	203	203	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1641							299					
102	102	407/2	407/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1642							299					
102	102	815/4	815/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1643												
103	103	204	204	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1644												
103	103	204	204	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1645		articStaccatoBelow										
103	103	409/2	409/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1646		articStaccatoBelow										
103	103	205	205	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1647							300					
103	103	411/2	411/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1648							300					
103	103	823/4	823/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1649												
103	103	204	204	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1650												
103	103	409/2	409/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1651												
103	103	205	205	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1652												
103	103	411/2	411/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1653												
103	103	204	204	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1654												
103	103	409/2	409/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1655												
103	103	205	205	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1656												
103	103	411/2	411/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1657												
104	104	206	206	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1658												
104	104	206	206	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1659												
104	104	413/2	413/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1660												
104	104	207	207	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1661							301					
104	104	415/2	415/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1662							301					
104	104	831/4	831/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1663												
104	104	206	206	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1664												
104	104	413/2	413/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1665												
104	104	207	207	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1666							302					
104	104	415/2	415/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1667							302					
104	104	831/4	831/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1668												
104	104	206	206	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1669												
104	104	413/2	413/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1670												
104	104	207	207	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1671							303					
104	104	415/2	415/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1672							303					
104	104	831/4	831/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1673												
105	105	208	208	0.0	0	0	Spanner	2/4	1	1	0															24	
105	105	208	208	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1674		ornamentTrill									24	
105	105	209	209	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16	1/16	1	1675											24	
105	105	209	209	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16	1/16	1	1676											24	
105	105	209	209	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1677		ornamentTrill					304				24	
105	105	419/2	419/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1678							304				24	
105	105	839/4	839/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1679											24	
105	105	208	208	0.0	0	0	Dynamic	2/4	2	1	0					f											
105	105	208	208	0.0	0	0	Spanner	2/4	2	1	0															25	
105	105	208	208	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1680							305				25	
105	105	417/2	417/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1681							305				25	
105	105	835/4	835/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1682											25	
105	105	209	209	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1683							306				25	
105	105	419/2	419/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1684							306				25	
105	105	839/4	839/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1685											25	
105	105	208	208	0.0	0	0	Dynamic	2/4	3	1	0					f											
105	105	208	208	0.0	0	0	Dynamic	2/4	3	1	0					f											
105	105	208	208	0.0	0	0	Spanner	2/4	3	1	0															26	
105	105	208	208	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1686		articStaccatoAbove									26	
105	105	417/2	417/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1687		articStaccatoAbove									26	
105	105	209	209	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1688							307				26	
105	105	419/2	419/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1689							307				26	
105	105	839/4	839/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1690											26	
105	105	208	208	0.0	0	0	Dynamic	2/4	4	1	0					f											
105	105	208	208	0.0	0	0	Spanner	2/4	4	1	0															27	
105	105	208	208	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1691		articStaccatoAbove									27	
105	105	417/2	417/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1692		articStaccatoAbove									27	
105	105	209	209	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1693							308				27	
105	105	419/2	419/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1694							308				27	
105	105	839/4	839/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1695											27	
106	106	210	210	0.0	0	0	Dynamic	2/4	1	1	0					p											
106	106	210	210	0.0	0	0	Spanner	2/4	1	1	0																
106	106	210	210	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1696							309					
106	106	211	211	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1697		articStaccatoAbove										
106	106	423/2	423/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1698		articStaccatoAbove										
106	106	847/4	847/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1699		articStaccatoAbove										
106	106	210	210	0.0	0	0	Dynamic	2/4	2	1	0					p											
106	106	210	210	0.0	0	0	Spanner	2/4	2	1	0																
106	106	210	210	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1700												
106	106	210	210	0.0	0	0	Dynamic	2/4	3	1	0					p											
106	106	210	210	0.0	0	0	Spanner	2/4	3	1	0																
106	106	210	210	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1701												
106	106	421/2	421/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	1702												
106	106	423/2	423/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1703												
106	106	210	210	0.0	0	0	Dynamic	2/4	4	1	0					p											
106	106	210	210	0.0	0	0	Spanner	2/4	4	1	0																
106	106	210	210	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1704							310					
106	106	841/4	841/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1705												
106	106	421/2	421/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1706							311					
106	106	843/4	843/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1707												
106	106	211	211	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1708							312					
106	106	845/4	845/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1709												
106	106	423/2	423/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1710							313					
106	106	847/4	847/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1711												
107	107	212	212	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1712												
107	107	213	213	0.0	1/4	1/4	Dynamic	2/4	2	1	0					p											
107	107	213	213	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1713		articStaccatoAbove										
107	107	427/2	427/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1714		articStaccatoAbove										
107	107	855/4	855/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1715		articStaccatoAbove										
107	107	212	212	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1716												
107	107	425/2	425/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	1717												
107	107	427/2	427/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1718												
107	107	212	212	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1719							314					
107	107	849/4	849/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1720												
107	107	425/2	425/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1721							315					
107	107	851/4	851/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1722												
107	107	213	213	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1723							316					
107	107	853/4	853/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1724												
107	107	427/2	427/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1725							317					
107	107	855/4	855/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1726												
108	108	859/4	859/4	0.0	3/16	3/16	Spanner	2/4	1	1	0														26		
108	108	859/4	859/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1727							318			26		
108	108	215	215	0.0	1/4	1/4	Spanner	2/4	1	1	0											318					
108	108	215	215	0.0	1/4	1/4	Spanner	2/4	1	1	0											318				28	
108	108	215	215	0.75	1/4	1/4	Chord	2/4	1	1	3/16		1/8	3/2	1728							318				28	
108	108	863/4	863/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1729											28	
108	108	214	214	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1730												
108	108	214	214	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1731												
108	108	429/2	429/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	1732												
108	108	431/2	431/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1733												
108	108	214	214	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1734							319					
108	108	857/4	857/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1735												
108	108	429/2	429/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1736							320					
108	108	859/4	859/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1737												
108	108	215	215	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1738							321					
108	108	861/4	861/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1739												
108	108	431/2	431/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1740							322					
108	108	863/4	863/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1741												
109	109	216	216	0.0	0	0	Spanner	2/4	1	1	0																
109	109	216	216	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1742												
109	109	867/4	867/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1743							323					
109	109	217	217	0.75	1/4	1/4	Chord	2/4	2	1	3/16		1/8	3/2	1744							323					
109	109	871/4	871/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1745												
109	109	216	216	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1746												
109	109	433/2	433/2	1.0	1/8	1/8	Chord	2/4	3	1	1/4		1/4	1	1747												
109	109	435/2	435/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1748												
109	109	216	216	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1749							324					
109	109	865/4	865/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1750												
109	109	433/2	433/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1751							325					
109	109	867/4	867/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1752												
109	109	217	217	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1753							326					
109	109	869/4	869/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1754												
109	109	435/2	435/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1755							327					
109	109	871/4	871/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1756												
110	110	439/2	439/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1757		articStaccatoAbove										
110	110	879/4	879/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1758		articStaccatoAbove										
110	110	218	218	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1759							328					
110	110	873/4	873/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1760												
110	110	437/2	437/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1761		articStaccatoAbove										
110	110	875/4	875/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1762		articStaccatoAbove										
110	110	219	219	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1763							329					
110	110	877/4	877/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1764												
110	110	439/2	439/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1765		articStaccatoBelow										
110	110	879/4	879/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1766		articStaccatoBelow										
110	110	218	218	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1767												
110	110	437/2	437/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1768		articStaccatoBelow										
110	110	875/4	875/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1769		articStaccatoBelow										
110	110	219	219	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1770							330					
110	110	877/4	877/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1771												
110	110	439/2	439/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1772		articStaccatoBelow										
110	110	879/4	879/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1773		articStaccatoBelow										
110	110	218	218	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1774												
111	111	220	220	0.0	0	0	StaffText	2/4	1	1	0							<i>dim.</i>									
111	111	220	220	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1775							331					
111	111	881/4	881/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1776												
111	111	441/2	441/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1777		articStaccatoAbove										
111	111	883/4	883/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1778		articStaccatoAbove										
111	111	221	221	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1779							332					
111	111	885/4	885/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1780												
111	111	443/2	443/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1781		articStaccatoAbove										
111	111	887/4	887/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1782		articStaccatoAbove										
111	111	220	220	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1783							333					
111	111	881/4	881/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1784												
